GRNAME,AccidentYear,lag,DevelopmentYear,GRCODE,DevelopmentLag,cumulative_incurred,cumulative_paid,BulkLoss_D,EarnedPremDIR_D,EarnedPremCeded_D,EarnedPremNet_D,Single,PostedReserve97_D,paid_to_incurred
New Jersey Manufacturers Grp,1997,7,2003,7080,7,186160,140671,29511,262329,1068,261261,0,1090093,0.7556456811345079
New Jersey Manufacturers Grp,1997,8,2004,7080,8,179091,144865,19742,262329,1068,261261,0,1090093,0.8088904523398719
New Jersey Manufacturers Grp,1997,9,2005,7080,9,183066,148577,21316,262329,1068,261261,0,1090093,0.8116034654168442
New Jersey Manufacturers Grp,1997,10,2006,7080,10,182479,151027,19948,262329,1068,261261,0,1090093,0.8276404408178475
Keystone Ins Grp,1988,1,1988,7714,1,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1988,2,1989,7714,2,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1988,3,1990,7714,3,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1988,4,1991,7714,4,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1988,5,1992,7714,5,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1988,6,1993,7714,6,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1988,7,1994,7714,7,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1988,8,1995,7714,8,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1988,9,1996,7714,9,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1988,10,1997,7714,10,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1989,1,1989,7714,1,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1989,2,1990,7714,2,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1989,3,1991,7714,3,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1989,4,1992,7714,4,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1989,5,1993,7714,5,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1989,6,1994,7714,6,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1989,7,1995,7714,7,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1989,8,1996,7714,8,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1989,9,1997,7714,9,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1989,10,1998,7714,10,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1990,1,1990,7714,1,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1990,2,1991,7714,2,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1990,3,1992,7714,3,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1990,4,1993,7714,4,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1990,5,1994,7714,5,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1990,6,1995,7714,6,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1990,7,1996,7714,7,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1990,8,1997,7714,8,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1990,9,1998,7714,9,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1990,10,1999,7714,10,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1991,1,1991,7714,1,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1991,2,1992,7714,2,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1991,3,1993,7714,3,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1991,4,1994,7714,4,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1991,5,1995,7714,5,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1991,6,1996,7714,6,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1991,7,1997,7714,7,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1991,8,1998,7714,8,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1991,9,1999,7714,9,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1991,10,2000,7714,10,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1992,1,1992,7714,1,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1992,2,1993,7714,2,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1992,3,1994,7714,3,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1992,4,1995,7714,4,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1992,5,1996,7714,5,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1992,6,1997,7714,6,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1992,7,1998,7714,7,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1992,8,1999,7714,8,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1992,9,2000,7714,9,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1992,10,2001,7714,10,0,0,0,13,0,13,0,0,
Keystone Ins Grp,1993,1,1993,7714,1,0,0,0,10,0,10,0,0,
Keystone Ins Grp,1993,2,1994,7714,2,0,0,0,10,0,10,0,0,
Keystone Ins Grp,1993,3,1995,7714,3,0,0,0,10,0,10,0,0,
Keystone Ins Grp,1993,4,1996,7714,4,0,0,0,10,0,10,0,0,
Keystone Ins Grp,1993,5,1997,7714,5,0,0,0,10,0,10,0,0,
Keystone Ins Grp,1993,6,1998,7714,6,0,0,0,10,0,10,0,0,
Keystone Ins Grp,1993,7,1999,7714,7,0,0,0,10,0,10,0,0,
Keystone Ins Grp,1993,8,2000,7714,8,0,0,0,10,0,10,0,0,
Keystone Ins Grp,1993,9,2001,7714,9,0,0,0,10,0,10,0,0,
Keystone Ins Grp,1993,10,2002,7714,10,0,0,0,10,0,10,0,0,
Keystone Ins Grp,1994,1,1994,7714,1,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1994,2,1995,7714,2,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1994,3,1996,7714,3,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1994,4,1997,7714,4,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1994,5,1998,7714,5,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1994,6,1999,7714,6,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1994,7,2000,7714,7,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1994,8,2001,7714,8,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1994,9,2002,7714,9,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1994,10,2003,7714,10,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1995,1,1995,7714,1,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1995,2,1996,7714,2,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1995,3,1997,7714,3,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1995,4,1998,7714,4,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1995,5,1999,7714,5,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1995,6,2000,7714,6,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1995,7,2001,7714,7,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1995,8,2002,7714,8,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1995,9,2003,7714,9,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1995,10,2004,7714,10,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1996,1,1996,7714,1,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1996,2,1997,7714,2,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1996,3,1998,7714,3,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1996,4,1999,7714,4,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1996,5,2000,7714,5,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1996,6,2001,7714,6,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1996,7,2002,7714,7,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1996,8,2003,7714,8,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1996,9,2004,7714,9,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1996,10,2005,7714,10,0,0,0,7,0,7,0,0,
Keystone Ins Grp,1997,1,1997,7714,1,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1997,2,1998,7714,2,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1997,3,1999,7714,3,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1997,4,2000,7714,4,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1997,5,2001,7714,5,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1997,6,2002,7714,6,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1997,7,2003,7714,7,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1997,8,2004,7714,8,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1997,9,2005,7714,9,0,0,0,12,0,12,0,0,
Keystone Ins Grp,1997,10,2006,7714,10,0,0,0,12,0,12,0,0,
Commerce Grp Inc,1988,1,1988,8168,1,1504,288,322,2055,29,2026,0,417,0.19148936170212766
Commerce Grp Inc,1988,2,1989,8168,2,1495,595,107,2055,29,2026,0,417,0.3979933110367893
Commerce Grp Inc,1988,3,1990,8168,3,1372,797,53,2055,29,2026,0,417,0.5809037900874635
Commerce Grp Inc,1988,4,1991,8168,4,1491,924,0,2055,29,2026,0,417,0.6197183098591549
Commerce Grp Inc,1988,5,1992,8168,5,1355,1062,0,2055,29,2026,0,417,0.7837638376383764
Commerce Grp Inc,1988,6,1993,8168,6,1417,1267,0,2055,29,2026,0,417,0.8941425546930134
Commerce Grp Inc,1988,7,1994,8168,7,1554,1220,0,2055,29,2026,0,417,0.7850707850707851
Commerce Grp Inc,1988,8,1995,8168,8,1521,1249,0,2055,29,2026,0,417,0.8211702827087443
Commerce Grp Inc,1988,9,1996,8168,9,1459,1333,0,2055,29,2026,0,417,0.9136394790952708
Commerce Grp Inc,1988,10,1997,8168,10,1451,1333,0,2055,29,2026,0,417,0.9186767746381805
Commerce Grp Inc,1989,1,1989,8168,1,2092,297,504,3295,29,3266,0,417,0.14196940726577437
Commerce Grp Inc,1989,2,1990,8168,2,1647,742,168,3295,29,3266,0,417,0.45051608986035213
Commerce Grp Inc,1989,3,1991,8168,3,1438,909,84,3295,29,3266,0,417,0.6321279554937413
Commerce Grp Inc,1989,4,1992,8168,4,1306,1057,0,3295,29,3266,0,417,0.8093415007656968
Commerce Grp Inc,1989,5,1993,8168,5,1344,1122,0,3295,29,3266,0,417,0.8348214285714286
Commerce Grp Inc,1989,6,1994,8168,6,1412,1170,0,3295,29,3266,0,417,0.8286118980169972
Commerce Grp Inc,1989,7,1995,8168,7,1370,1287,0,3295,29,3266,0,417,0.9394160583941605
Commerce Grp Inc,1989,8,1996,8168,8,1369,1299,0,3295,29,3266,0,417,0.9488677867056245
Commerce Grp Inc,1989,9,1997,8168,9,1370,1313,0,3295,29,3266,0,417,0.9583941605839416
Commerce Grp Inc,1989,10,1998,8168,10,1363,1325,0,3295,29,3266,0,417,0.9721203228173148
Commerce Grp Inc,1990,1,1990,8168,1,4793,673,345,3285,12,3273,0,417,0.14041310244105987
Commerce Grp Inc,1990,2,1991,8168,2,3784,1879,173,3285,12,3273,0,417,0.4965644820295983
Commerce Grp Inc,1990,3,1992,8168,3,3481,2551,86,3285,12,3273,0,417,0.7328353921286986
Commerce Grp Inc,1990,4,1993,8168,4,3333,2849,0,3285,12,3273,0,417,0.8547854785478548
Commerce Grp Inc,1990,5,1994,8168,5,3274,3076,0,3285,12,3273,0,417,0.9395235186316433
Commerce Grp Inc,1990,6,1995,8168,6,3232,3112,0,3285,12,3273,0,417,0.9628712871287128
Commerce Grp Inc,1990,7,1996,8168,7,3221,3134,0,3285,12,3273,0,417,0.9729897547345545
Commerce Grp Inc,1990,8,1997,8168,8,3221,3166,0,3285,12,3273,0,417,0.9829245575908103
Commerce Grp Inc,1990,9,1998,8168,9,3204,3167,0,3285,12,3273,0,417,0.9884519350811486
Commerce Grp Inc,1990,10,1999,8168,10,3169,3167,0,3285,12,3273,0,417,0.9993688860839381
Commerce Grp Inc,1991,1,1991,8168,1,744,115,172,1625,6,1619,0,417,0.15456989247311828
Commerce Grp Inc,1991,2,1992,8168,2,539,241,86,1625,6,1619,0,417,0.44712430426716143
Commerce Grp Inc,1991,3,1993,8168,3,623,265,44,1625,6,1619,0,417,0.42536115569823435
Commerce Grp Inc,1991,4,1994,8168,4,619,355,0,1625,6,1619,0,417,0.5735056542810986
Commerce Grp Inc,1991,5,1995,8168,5,576,414,0,1625,6,1619,0,417,0.71875
Commerce Grp Inc,1991,6,1996,8168,6,577,464,0,1625,6,1619,0,417,0.804159445407279
Commerce Grp Inc,1991,7,1997,8168,7,614,489,0,1625,6,1619,0,417,0.7964169381107492
Commerce Grp Inc,1991,8,1998,8168,8,611,513,0,1625,6,1619,0,417,0.839607201309329
Commerce Grp Inc,1991,9,1999,8168,9,566,560,0,1625,6,1619,0,417,0.9893992932862191
Commerce Grp Inc,1991,10,2000,8168,10,566,561,0,1625,6,1619,0,417,0.991166077738516
Commerce Grp Inc,1992,1,1992,8168,1,794,104,13,803,0,803,0,417,0.1309823677581864
Commerce Grp Inc,1992,2,1993,8168,2,347,215,7,803,0,803,0,417,0.6195965417867435
Commerce Grp Inc,1992,3,1994,8168,3,315,241,3,803,0,803,0,417,0.765079365079365
Commerce Grp Inc,1992,4,1995,8168,4,311,258,0,803,0,803,0,417,0.8295819935691319
Commerce Grp Inc,1992,5,1996,8168,5,308,266,0,803,0,803,0,417,0.8636363636363636
Commerce Grp Inc,1992,6,1997,8168,6,314,275,0,803,0,803,0,417,0.8757961783439491
Commerce Grp Inc,1992,7,1998,8168,7,278,278,0,803,0,803,0,417,1.0
Commerce Grp Inc,1992,8,1999,8168,8,310,280,0,803,0,803,0,417,0.9032258064516129
Commerce Grp Inc,1992,9,2000,8168,9,280,280,0,803,0,803,0,417,1.0
Commerce Grp Inc,1992,10,2001,8168,10,280,280,0,803,0,803,0,417,1.0
Commerce Grp Inc,1993,1,1993,8168,1,23,23,0,-67,0,-67,0,417,1.0
Commerce Grp Inc,1993,2,1994,8168,2,23,23,0,-67,0,-67,0,417,1.0
Commerce Grp Inc,1993,3,1995,8168,3,23,23,0,-67,0,-67,0,417,1.0
Commerce Grp Inc,1993,4,1996,8168,4,23,23,0,-67,0,-67,0,417,1.0
Commerce Grp Inc,1993,5,1997,8168,5,23,23,0,-67,0,-67,0,417,1.0
Commerce Grp Inc,1993,6,1998,8168,6,23,23,0,-67,0,-67,0,417,1.0
Commerce Grp Inc,1993,7,1999,8168,7,50,23,0,-67,0,-67,0,417,0.46
Commerce Grp Inc,1993,8,2000,8168,8,27,27,0,-67,0,-67,0,417,1.0
Commerce Grp Inc,1993,9,2001,8168,9,27,27,0,-67,0,-67,0,417,1.0
Commerce Grp Inc,1993,10,2002,8168,10,27,27,0,-67,0,-67,0,417,1.0
Commerce Grp Inc,1994,1,1994,8168,1,0,0,0,47,0,47,0,417,
Commerce Grp Inc,1994,2,1995,8168,2,0,0,0,47,0,47,0,417,
Commerce Grp Inc,1994,3,1996,8168,3,0,0,0,47,0,47,0,417,
Commerce Grp Inc,1994,4,1997,8168,4,0,0,0,47,0,47,0,417,
Commerce Grp Inc,1994,5,1998,8168,5,0,0,0,47,0,47,0,417,
Commerce Grp Inc,1994,6,1999,8168,6,0,0,0,47,0,47,0,417,
Commerce Grp Inc,1994,7,2000,8168,7,0,0,0,47,0,47,0,417,
Commerce Grp Inc,1994,8,2001,8168,8,0,0,0,47,0,47,0,417,
Commerce Grp Inc,1994,9,2002,8168,9,0,0,0,47,0,47,0,417,
Commerce Grp Inc,1994,10,2003,8168,10,0,0,0,47,0,47,0,417,
Commerce Grp Inc,1995,1,1995,8168,1,0,0,0,-10,0,-10,0,417,
Commerce Grp Inc,1995,2,1996,8168,2,0,0,0,-10,0,-10,0,417,
Commerce Grp Inc,1995,3,1997,8168,3,0,0,0,-10,0,-10,0,417,
Commerce Grp Inc,1995,4,1998,8168,4,0,0,0,-10,0,-10,0,417,
Commerce Grp Inc,1995,5,1999,8168,5,0,0,0,-10,0,-10,0,417,
Commerce Grp Inc,1995,6,2000,8168,6,0,0,0,-10,0,-10,0,417,
Commerce Grp Inc,1995,7,2001,8168,7,0,0,0,-10,0,-10,0,417,
Commerce Grp Inc,1995,8,2002,8168,8,0,0,0,-10,0,-10,0,417,
Commerce Grp Inc,1995,9,2003,8168,9,0,0,0,-10,0,-10,0,417,
Commerce Grp Inc,1995,10,2004,8168,10,0,0,0,-10,0,-10,0,417,
Commerce Grp Inc,1996,1,1996,8168,1,0,0,0,-48,0,-48,0,417,
Commerce Grp Inc,1996,2,1997,8168,2,0,0,0,-48,0,-48,0,417,
Commerce Grp Inc,1996,3,1998,8168,3,0,0,0,-48,0,-48,0,417,
Commerce Grp Inc,1996,4,1999,8168,4,0,0,0,-48,0,-48,0,417,
Commerce Grp Inc,1996,5,2000,8168,5,0,0,0,-48,0,-48,0,417,
Commerce Grp Inc,1996,6,2001,8168,6,0,0,0,-48,0,-48,0,417,
Commerce Grp Inc,1996,7,2002,8168,7,0,0,0,-48,0,-48,0,417,
Commerce Grp Inc,1996,8,2003,8168,8,0,0,0,-48,0,-48,0,417,
Commerce Grp Inc,1996,9,2004,8168,9,0,0,0,-48,0,-48,0,417,
Commerce Grp Inc,1996,10,2005,8168,10,0,0,0,-48,0,-48,0,417,
Commerce Grp Inc,1997,1,1997,8168,1,0,0,0,-1,0,-1,0,417,
Commerce Grp Inc,1997,2,1998,8168,2,0,0,0,-1,0,-1,0,417,
Commerce Grp Inc,1997,3,1999,8168,3,0,0,0,-1,0,-1,0,417,
Commerce Grp Inc,1997,4,2000,8168,4,0,0,0,-1,0,-1,0,417,
Commerce Grp Inc,1997,5,2001,8168,5,0,0,0,-1,0,-1,0,417,
Commerce Grp Inc,1997,6,2002,8168,6,0,0,0,-1,0,-1,0,417,
Commerce Grp Inc,1997,7,2003,8168,7,0,0,0,-1,0,-1,0,417,
Commerce Grp Inc,1997,8,2004,8168,8,0,0,0,-1,0,-1,0,417,
Commerce Grp Inc,1997,9,2005,8168,9,0,0,0,-1,0,-1,0,417,
Commerce Grp Inc,1997,10,2006,8168,10,0,0,0,-1,0,-1,0,417,
Farm Bureau Grp,1988,1,1988,8427,1,0,0,0,0,-4,4,0,435,
Farm Bureau Grp,1988,2,1989,8427,2,0,0,0,0,-4,4,0,435,
Farm Bureau Grp,1988,3,1990,8427,3,0,0,0,0,-4,4,0,435,
Farm Bureau Grp,1988,4,1991,8427,4,0,0,0,0,-4,4,0,435,
Farm Bureau Grp,1988,5,1992,8427,5,0,0,0,0,-4,4,0,435,
Farm Bureau Grp,1988,6,1993,8427,6,0,0,0,0,-4,4,0,435,
Farm Bureau Grp,1988,7,1994,8427,7,0,0,0,0,-4,4,0,435,
Farm Bureau Grp,1988,8,1995,8427,8,0,0,0,0,-4,4,0,435,
Farm Bureau Grp,1988,9,1996,8427,9,0,0,0,0,-4,4,0,435,
Farm Bureau Grp,1988,10,1997,8427,10,0,0,0,0,-4,4,0,435,
Farm Bureau Grp,1989,1,1989,8427,1,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1989,2,1990,8427,2,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1989,3,1991,8427,3,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1989,4,1992,8427,4,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1989,5,1993,8427,5,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1989,6,1994,8427,6,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1989,7,1995,8427,7,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1989,8,1996,8427,8,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1989,9,1997,8427,9,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1989,10,1998,8427,10,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1990,1,1990,8427,1,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1990,2,1991,8427,2,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1990,3,1992,8427,3,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1990,4,1993,8427,4,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1990,5,1994,8427,5,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1990,6,1995,8427,6,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1990,7,1996,8427,7,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1990,8,1997,8427,8,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1990,9,1998,8427,9,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1990,10,1999,8427,10,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1991,1,1991,8427,1,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1991,2,1992,8427,2,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1991,3,1993,8427,3,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1991,4,1994,8427,4,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1991,5,1995,8427,5,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1991,6,1996,8427,6,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1991,7,1997,8427,7,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1991,8,1998,8427,8,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1991,9,1999,8427,9,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1991,10,2000,8427,10,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1992,1,1992,8427,1,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1992,2,1993,8427,2,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1992,3,1994,8427,3,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1992,4,1995,8427,4,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1992,5,1996,8427,5,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1992,6,1997,8427,6,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1992,7,1998,8427,7,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1992,8,1999,8427,8,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1992,9,2000,8427,9,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1992,10,2001,8427,10,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1993,1,1993,8427,1,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1993,2,1994,8427,2,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1993,3,1995,8427,3,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1993,4,1996,8427,4,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1993,5,1997,8427,5,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1993,6,1998,8427,6,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1993,7,1999,8427,7,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1993,8,2000,8427,8,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1993,9,2001,8427,9,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1993,10,2002,8427,10,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1994,1,1994,8427,1,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1994,2,1995,8427,2,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1994,3,1996,8427,3,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1994,4,1997,8427,4,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1994,5,1998,8427,5,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1994,6,1999,8427,6,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1994,7,2000,8427,7,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1994,8,2001,8427,8,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1994,9,2002,8427,9,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1994,10,2003,8427,10,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1995,1,1995,8427,1,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1995,2,1996,8427,2,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1995,3,1997,8427,3,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1995,4,1998,8427,4,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1995,5,1999,8427,5,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1995,6,2000,8427,6,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1995,7,2001,8427,7,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1995,8,2002,8427,8,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1995,9,2003,8427,9,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1995,10,2004,8427,10,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1996,1,1996,8427,1,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1996,2,1997,8427,2,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1996,3,1998,8427,3,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1996,4,1999,8427,4,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1996,5,2000,8427,5,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1996,6,2001,8427,6,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1996,7,2002,8427,7,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1996,8,2003,8427,8,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1996,9,2004,8427,9,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1996,10,2005,8427,10,0,0,0,0,0,0,0,435,
Farm Bureau Grp,1997,1,1997,8427,1,432,110,74,2727,2248,479,0,435,0.25462962962962965
Farm Bureau Grp,1997,2,1998,8427,2,417,245,95,2727,2248,479,0,435,0.5875299760191847
Farm Bureau Grp,1997,3,1999,8427,3,540,457,32,2727,2248,479,0,435,0.8462962962962963
Farm Bureau Grp,1997,4,2000,8427,4,615,544,30,2727,2248,479,0,435,0.8845528455284553
Farm Bureau Grp,1997,5,2001,8427,5,620,576,23,2727,2248,479,0,435,0.9290322580645162
Farm Bureau Grp,1997,6,2002,8427,6,617,597,12,2727,2248,479,0,435,0.9675850891410048
Farm Bureau Grp,1997,7,2003,8427,7,614,612,2,2727,2248,479,0,435,0.996742671009772
Farm Bureau Grp,1997,8,2004,8427,8,597,597,0,2727,2248,479,0,435,1.0
Farm Bureau Grp,1997,9,2005,8427,9,597,597,0,2727,2248,479,0,435,1.0
Farm Bureau Grp,1997,10,2006,8427,10,598,597,0,2727,2248,479,0,435,0.9983277591973244
Millers Mut Ins Assoc,1988,1,1988,8559,1,7644,1769,1924,14571,5234,9337,0,15744,0.2314233385661957
Millers Mut Ins Assoc,1988,2,1989,8559,2,9724,4955,787,14571,5234,9337,0,15744,0.5095639654463184
Millers Mut Ins Assoc,1988,3,1990,8559,3,9264,6412,260,14571,5234,9337,0,15744,0.6921416234887737
Millers Mut Ins Assoc,1988,4,1991,8559,4,9203,7422,45,14571,5234,9337,0,15744,0.8064761490818212
Millers Mut Ins Assoc,1988,5,1992,8559,5,9130,7898,18,14571,5234,9337,0,15744,0.8650602409638555
Millers Mut Ins Assoc,1988,6,1993,8559,6,8968,8154,0,14571,5234,9337,0,15744,0.9092328278322926
Millers Mut Ins Assoc,1988,7,1994,8559,7,8839,8230,0,14571,5234,9337,0,15744,0.9311008032582871
Millers Mut Ins Assoc,1988,8,1995,8559,8,8790,8276,26,14571,5234,9337,0,15744,0.9415244596131969
Millers Mut Ins Assoc,1988,9,1996,8559,9,8735,8315,19,14571,5234,9337,0,15744,0.9519175729822553
Millers Mut Ins Assoc,1988,10,1997,8559,10,9300,8357,15,14571,5234,9337,0,15744,0.8986021505376344
